"user_id","sum_canc_page_clicks","sum_page_clicks","number_sessions","canc_number_session","avg_session_duration","avg_canc_session_duration","avg_days_to_cancellation","segment_cancellation","segment_travel_party","gender","home_country","home_city","home_airport","married","has_children","age","segment_age_group","segment_family","avg_nights_new","avg_rooms","avg_checked_bags","number_trips","segment_travel_frequency","avg_duration_stay","avg_distance_miles","segment_flight_distance","cost_hotel","cost_flight","total_costs","segment_spend","avg_days_to_travel","segment_booking_time","customer_group","assigned_perk"
"530801","","111","8","0","1.375","","","No Cancellation/nothing booked","Solo traveler","M","canada","toronto","YKZ","false","true","43","35-44","not married, children","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","3","Casual Traveler","96.0000000000000000","2062.0118787463375","Long-Haul Flyer (>2000 miles)","1773.00","1304.47","3077.47","","5.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"530810","","130","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","canada","montreal","YMX","true","false","38","35-44","married, no children","2.3333333333333333","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","108.0000000000000000","1412.7222270348423","Medium-Haul Flyer (500-2000 miles)","2021","1068.52","3089.52","","8.333333333333334","Early Booker","Business Traveler","No Cancellation Fees"
"530811","","130","8","0","1.5","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","toronto","YTZ","false","true","17","16-24","not married, children","4.5000000000000000","1.00000000000000000000","1.00000000000000000000","3","Casual Traveler","216.0000000000000000","4225.87453535424","Long-Haul Flyer (>2000 miles)","1195","4528.32","5723.32","","224","Super Early Booker","Family Traveler","Free Hotel Meal"
"530833","","149","9","0","1.6666666666666667","","","No Cancellation/nothing booked","Solo traveler","F","usa","houston","IAH","true","true","47","45-54","married, children","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","96.0000000000000000","1532.6517713220828","Medium-Haul Flyer (500-2000 miles)","1332","393.98","1725.98","","7","Last Minute Booker","Family Traveler","Free Hotel Meal"
"530869","","87","8","0","0.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","amarillo","AMA","false","true","33","25-34","not married, children","3.0000000000000000","1.00000000000000000000","","1","Low Freqent Traveler","72.0000000000000000","","Unknown","780","0","780","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"530873","","57","8","0","0.375","","","No Cancellation/nothing booked","nothing booked","M","usa","phoenix","PHX","false","true","19","16-24","not married, children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"530881","","120","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","jacksonville","NCA","false","true","36","35-44","not married, children","2.7500000000000000","1.00000000000000000000","0.25000000000000000000","4","Casual Traveler","96.0000000000000000","1052.2339946040388","Medium-Haul Flyer (500-2000 miles)","2050","1205.82","3255.82","","5.75","Last Minute Booker","Family Traveler","Free Hotel Meal"
"530906","","90","8","0","0.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","tacoma","TCM","true","false","50","45-54","married, no children","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","72.0000000000000000","2203.530926484249","Long-Haul Flyer (>2000 miles)","826.50","611.65","1438.15","","9","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"530949","","125","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","amarillo","AMA","true","false","38","35-44","married, no children","7.0000000000000000","2.0000000000000000","0.50000000000000000000","2","Casual Traveler","192.0000000000000000","714.0951089588634","Medium-Haul Flyer (500-2000 miles)","7458","2249.40","9707.40","High Spender","7.5","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"530950","","172","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","F","canada","victoria","YYJ","false","false","38","35-44","not married, no children","5.3333333333333333","1.00000000000000000000","0.66666666666666666667","4","Casual Traveler","80.0000000000000000","1794.8449797569283","Medium-Haul Flyer (500-2000 miles)","3940","1555.43","5495.43","","5.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"530978","","164","9","0","1.8888888888888888","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","houston","EFD","true","false","53","45-54","married, no children","2.0000000000000000","1.1666666666666667","0.80000000000000000000","6","Frequent Traveler","86.4000000000000000","1305.6935994593412","Medium-Haul Flyer (500-2000 miles)","3846","1734.5040","5580.5040","","5.6","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531006","","88","9","0","0.6666666666666666","","","No Cancellation/nothing booked","Solo traveler","M","usa","new york","JFK","false","true","39","35-44","not married, children","5.5000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","180.0000000000000000","1808.2245761223674","Medium-Haul Flyer (500-2000 miles)","1714","812.744","2526.744","","8","Early Booker","Family Traveler","Free Hotel Meal"
"531009","","185","8","0","2.375","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","san jose","SJC","true","false","51","45-54","married, no children","5.4000000000000000","1.2000000000000000","0.50000000000000000000","5","Frequent Traveler","108.0000000000000000","1939.2396516954668","Medium-Haul Flyer (500-2000 miles)","4204","4255.23","8459.23","High Spender","6.25","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531016","","143","8","0","1.75","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","new york","JFK","false","false","39","35-44","not married, no children","4.5000000000000000","1.1666666666666667","0.50000000000000000000","6","Frequent Traveler","108.0000000000000000","1045.6616808422614","Medium-Haul Flyer (500-2000 miles)","5694.0","1116.274","6810.274","","6.25","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531020","","162","8","0","2","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","los angeles","LAX","false","false","47","45-54","not married, no children","0.60000000000000000000","1.2000000000000000","0.60000000000000000000","5","Frequent Traveler","57.6000000000000000","1444.9159601147066","Medium-Haul Flyer (500-2000 miles)","2970","2168.162000000000042877","5138.162000000000042877","","8.8","Early Booker","Jet Sprint Nomad","Exclusive Discounts"
"531027","","135","9","0","1.4444444444444444","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","new york","LGA","true","true","45","45-54","married, children","1.5000000000000000","1.5000000000000000","1.3333333333333333","3","Casual Traveler","56.0000000000000000","1792.6713786284208","Medium-Haul Flyer (500-2000 miles)","740","2074.16","2814.16","","5.666666666666667","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531031","","139","8","0","1.75","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","san francisco","SFO","true","false","78","65+","married, no children","6.0000000000000000","1.5000000000000000","1.00000000000000000000","2","Casual Traveler","264.0000000000000000","13839.295691594309","Long-Haul Flyer (>2000 miles)","2784","6807.28","9591.28","High Spender","280","Super Early Booker","High Spender","1 Night free Hotel with Flight"
"531054","","147","8","0","1.875","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","tampa","TPA","false","false","39","35-44","not married, no children","2.3333333333333333","1.00000000000000000000","0.25000000000000000000","4","Casual Traveler","64.0000000000000000","1173.300663234602","Medium-Haul Flyer (500-2000 miles)","2839.35","2314.02","5153.37","","7.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531073","","218","9","0","2.7777777777777777","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","phoenix","LUF","false","false","31","25-34","not married, no children","2.6666666666666667","1.3333333333333333","0.33333333333333333333","4","Casual Traveler","80.0000000000000000","1347.506879631908","Medium-Haul Flyer (500-2000 miles)","1627","1149.43","2776.43","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531094","","110","8","0","1.25","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","columbus","LCK","false","false","28","25-34","not married, no children","2.6666666666666667","2.0000000000000000","1.00000000000000000000","3","Casual Traveler","104.0000000000000000","967.8043544935612","Medium-Haul Flyer (500-2000 miles)","2730.50","1539.8375","4270.3375","","6.666666666666667","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531109","","137","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","san francisco","SFO","true","true","48","45-54","married, children","1.2500000000000000","1.00000000000000000000","1.00000000000000000000","4","Casual Traveler","60.0000000000000000","826.7511711202195","Medium-Haul Flyer (500-2000 miles)","795.2","961.4565","1756.6565","","7","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531143","","130","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","miami","MIA","true","false","47","45-54","married, no children","2.7500000000000000","1.5000000000000000","0.50000000000000000000","4","Casual Traveler","96.0000000000000000","1602.4035121735233","Medium-Haul Flyer (500-2000 miles)","2589","5061.774","7650.774","High Spender","7.5","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"531144","","128","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","indianapolis","IND","true","true","55","55-64","married, children","1.3333333333333333","2.0000000000000000","1.00000000000000000000","3","Casual Traveler","72.0000000000000000","600.8891983228522","Medium-Haul Flyer (500-2000 miles)","1657.15","2465.86","4123.01","","5.666666666666667","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531158","","206","8","0","2.5","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","newark","EWR","false","false","39","35-44","not married, no children","1.4000000000000000","1.2000000000000000","0.80000000000000000000","5","Frequent Traveler","67.2000000000000000","1267.1455546177792","Medium-Haul Flyer (500-2000 miles)","3672.8","3086.36","6759.16","","7.8","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531198","","88","9","0","0.6666666666666666","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","dallas","DAL","false","false","24","16-24","not married, no children","6.0000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","120.0000000000000000","1345.0512901238624","Medium-Haul Flyer (500-2000 miles)","2084","322.45","2406.45","","10","Early Booker","Next-Gen Wanderer","Free Hotel Meal"
"531204","","129","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","M","canada","calgary","YYC","true","false","41","35-44","married, no children","4.6666666666666667","1.00000000000000000000","0.50000000000000000000","3","Casual Traveler","168.0000000000000000","1502.3787993161604","Medium-Haul Flyer (500-2000 miles)","3190","577.174","3767.174","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531217","","139","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","canada","toronto","YKZ","true","true","51","45-54","married, children","0.66666666666666666667","1.00000000000000000000","0.00000000000000000000","4","Casual Traveler","36.0000000000000000","1250.4200712215838","Medium-Haul Flyer (500-2000 miles)","845","1366.4825","2211.4825","","8.5","Early Booker","Family Traveler","Free Hotel Meal"
"531253","","189","8","0","2.5","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","new york","LGA","true","true","50","45-54","married, children","3.6000000000000000","1.6000000000000000","1.00000000000000000000","5","Frequent Traveler","66.0000000000000000","1554.9184938175945","Medium-Haul Flyer (500-2000 miles)","4651.20","12810.18","17461.38","High Spender","5.75","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531255","","102","8","0","1.125","","","No Cancellation/nothing booked","nothing booked","F","usa","buffalo","BUF","true","true","35","35-44","married, children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531322","","222","9","0","2.5555555555555554","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","hamilton","YHM","false","true","36","35-44","not married, children","2.0000000000000000","1.2500000000000000","0.33333333333333333333","4","Casual Traveler","80.0000000000000000","1344.4856547958268","Medium-Haul Flyer (500-2000 miles)","2469.20","1047.463","3516.663","","9","Early Booker","Family Traveler","Free Hotel Meal"
"531339","400","281","9","1","0.6666666666666666","0","8","Moderate Cancellers (8-30 days)","Solo and group traveler","F","usa","madison","MSN","true","false","42","35-44","married, no children","","","1.00000000000000000000","1","Low Freqent Traveler","24.0000000000000000","1338.058986109241","Medium-Haul Flyer (500-2000 miles)","0","392.93","392.93","","9","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531344","","76","8","0","0.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","anchorage","MRI","false","false","47","45-54","not married, no children","6.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","168.0000000000000000","2627.8223225990296","Long-Haul Flyer (>2000 miles)","1546","1750.51","3296.51","","8.5","Early Booker","Business Traveler","No Cancellation Fees"
"531361","","91","8","0","1","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","montgomery","MXF","false","true","31","25-34","not married, children","4.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","180.0000000000000000","3741.1262313770862","Long-Haul Flyer (>2000 miles)","696","7032.79","7728.79","High Spender","129","Moderate Early Booker","High Spender","1 Night free Hotel with Flight"
"531373","","134","9","0","1.3333333333333333","","","No Cancellation/nothing booked","Solo traveler","F","usa","riverside","RIV","false","true","49","45-54","not married, children","5.0000000000000000","1.00000000000000000000","0.50000000000000000000","3","Casual Traveler","120.0000000000000000","1701.1413028643583","Medium-Haul Flyer (500-2000 miles)","1925","947.17","2872.17","","7.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531386","","143","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","canada","calgary","YYC","true","false","51","45-54","married, no children","4.0000000000000000","1.00000000000000000000","0.40000000000000000000","6","Frequent Traveler","105.6000000000000000","1634.2579853622346","Medium-Haul Flyer (500-2000 miles)","4857","2537.39","7394.39","High Spender","7.6","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531427","94","165","8","1","7.25","47","29","Moderate Cancellers (8-30 days)","Solo and group traveler","F","usa","new york","JFK","true","false","53","45-54","married, no children","2.0000000000000000","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","88.0000000000000000","1715.4388249078504","Medium-Haul Flyer (500-2000 miles)","1883","1498.40","3381.40","","6.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531431","","159","8","0","1.875","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san antonio","SAT","true","false","50","45-54","married, no children","3.0000000000000000","2.2000000000000000","0.50000000000000000000","6","Frequent Traveler","100.0000000000000000","1453.7648031932429","Medium-Haul Flyer (500-2000 miles)","8604.60","11968.360","20572.960","High Spender","8.333333333333334","Early Booker","Jet Sprint Nomad","Exclusive Discounts"
"531447","","151","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","newport news","PHF","true","false","55","55-64","married, no children","2.5000000000000000","1.00000000000000000000","0.20000000000000000000","5","Frequent Traveler","86.4000000000000000","2084.4323312262063","Long-Haul Flyer (>2000 miles)","2808","2940.0820","5748.0820","","7.8","Last Minute Booker","Mile Master","Free Checked Bag"
"531456","","58","8","0","0.375","","","No Cancellation/nothing booked","Family/Group traveler","F","canada","vancouver","YVR","false","false","18","16-24","not married, no children","2.5000000000000000","2.0000000000000000","","2","Casual Traveler","60.0000000000000000","","Unknown","928","0","928","","13.5","Early Booker","Group Traveler","Free Hotel Meal"
"531467","","223","8","0","3","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san antonio","RND","false","false","33","25-34","not married, no children","3.7500000000000000","1.5000000000000000","0.20000000000000000000","5","Frequent Traveler","110.4000000000000000","1521.2974630786148","Medium-Haul Flyer (500-2000 miles)","4953.2","4578.22","9531.42","High Spender","7.4","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531471","","179","9","0","2","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","new york","JFK","true","false","44","35-44","married, no children","2.3333333333333333","1.6666666666666667","1.2500000000000000","4","Casual Traveler","90.0000000000000000","1223.8757170114616","Medium-Haul Flyer (500-2000 miles)","1431","2704.62","4135.62","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531475","","73","9","0","0.6666666666666666","","","No Cancellation/nothing booked","nothing booked","M","canada","toronto","YTZ","false","false","16","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531499","","170","8","0","2.125","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","new york","LGA","true","false","37","35-44","married, no children","4.0000000000000000","1.3333333333333333","0.66666666666666666667","3","Casual Traveler","136.0000000000000000","1123.9377723622927","Medium-Haul Flyer (500-2000 miles)","4552","1545.82","6097.82","","6.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531500","","112","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","dallas","DAL","true","false","77","65+","married, no children","9.0000000000000000","1.00000000000000000000","","1","Low Freqent Traveler","216.0000000000000000","","Unknown","378","0","378","","1","unknown","Occasional Traveler","1 Night free Hotel with Flight"
"531511","","159","9","0","1.7777777777777777","","","No Cancellation/nothing booked","Solo traveler","F","usa","tulsa","TUL","false","false","44","35-44","not married, no children","2.6666666666666667","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","120.0000000000000000","877.00919449307","Medium-Haul Flyer (500-2000 miles)","1936","697.14","2633.14","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531512","","75","8","0","0.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","minneapolis","MSP","false","false","38","35-44","not married, no children","4.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","120.0000000000000000","995.7355409468088","Medium-Haul Flyer (500-2000 miles)","1152","275.27","1427.27","","7","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531557","","165","8","0","2","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","winnipeg","YAV","true","false","48","45-54","married, no children","3.1666666666666667","1.1666666666666667","0.83333333333333333333","6","Frequent Traveler","120.0000000000000000","1128.6478847710073","Medium-Haul Flyer (500-2000 miles)","6514.0","2741.0015","9255.0015","High Spender","6.333333333333333","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531562","","180","8","0","2.25","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","baton rouge","BTR","false","true","22","16-24","not married, children","2.5000000000000000","1.5000000000000000","","2","Casual Traveler","60.0000000000000000","","Unknown","1292","0","1292","","4","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531568","","135","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","austin","AUS","false","false","40","35-44","not married, no children","1.8000000000000000","1.4000000000000000","0.25000000000000000000","5","Frequent Traveler","60.0000000000000000","873.6133052053276","Medium-Haul Flyer (500-2000 miles)","2457.5","3591.1105","6048.6105","","5.25","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531615","","148","8","0","1.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","oakland","OAK","false","true","19","16-24","not married, children","","","0.00000000000000000000","1","Low Freqent Traveler","264.0000000000000000","1400.164799870035","Medium-Haul Flyer (500-2000 miles)","0","406.27","406.27","","364","Super Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531620","","142","8","0","1.625","","","No Cancellation/nothing booked","nothing booked","F","usa","new york","LGA","true","false","70","65+","married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531625","","100","8","0","0.875","","","No Cancellation/nothing booked","Solo traveler","F","canada","ottawa","YOW","true","false","33","25-34","married, no children","4.0000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","96.0000000000000000","1088.1307846115562","Medium-Haul Flyer (500-2000 miles)","1249.20","294.9","1544.10","","10","Early Booker","Business Traveler","No Cancellation Fees"
"531650","","89","8","0","0.875","","","No Cancellation/nothing booked","Solo traveler","F","canada","calgary","YYC","false","false","34","25-34","not married, no children","2.0000000000000000","1.00000000000000000000","0.50000000000000000000","3","Casual Traveler","72.0000000000000000","1749.7144905386285","Medium-Haul Flyer (500-2000 miles)","768","983.77","1751.77","","8","Early Booker","Business Traveler","No Cancellation Fees"
"531654","400","308","8","1","1.25","0","11","Moderate Cancellers (8-30 days)","Solo traveler","F","usa","honolulu","HNL","false","false","46","45-54","not married, no children","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","108.0000000000000000","4393.606736022683","Long-Haul Flyer (>2000 miles)","1106","2080.04","3186.04","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531663","","155","9","0","1.6666666666666667","","","No Cancellation/nothing booked","Solo traveler","F","usa","birmingham","BHM","false","true","47","45-54","not married, children","1.5000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","60.0000000000000000","634.3384298289733","Medium-Haul Flyer (500-2000 miles)","269","349.8105","618.8105","","10","Early Booker","Family Traveler","Free Hotel Meal"
"531670","","148","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","los angeles","LAX","true","false","55","55-64","married, no children","6.6666666666666667","1.00000000000000000000","0.00000000000000000000","3","Casual Traveler","84.0000000000000000","1896.5007043391324","Medium-Haul Flyer (500-2000 miles)","3961.00","988.05","4949.05","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531682","","72","8","0","0.625","","","No Cancellation/nothing booked","nothing booked","F","usa","las vegas","LSV","false","true","21","16-24","not married, children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531735","","95","8","0","1","","","No Cancellation/nothing booked","nothing booked","F","usa","oakland","OAK","false","false","20","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531739","","117","8","0","1.375","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","tampa","TPA","false","false","38","35-44","not married, no children","1.7500000000000000","1.2500000000000000","0.50000000000000000000","4","Casual Traveler","78.0000000000000000","1068.9896692517702","Medium-Haul Flyer (500-2000 miles)","3153.70","2046.4325","5200.1325","","8.25","Early Booker","Business Traveler","No Cancellation Fees"
"531744","","168","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","columbus","CMH","true","false","52","45-54","married, no children","2.6000000000000000","1.00000000000000000000","0.50000000000000000000","5","Frequent Traveler","102.0000000000000000","964.8072512813436","Medium-Haul Flyer (500-2000 miles)","1608","1054.79","2662.79","","6.75","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"531745","164","200","8","1","4.25","22","35.5","Early Cancellers (30+ days)","Solo traveler","F","canada","edmonton","YEG","false","false","22","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531771","","103","8","0","1.25","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","austin","AUS","true","true","50","45-54","married, children","0.66666666666666666667","2.0000000000000000","0.33333333333333333333","3","Casual Traveler","40.0000000000000000","1471.9972186489483","Medium-Haul Flyer (500-2000 miles)","1833.55","4630.1485","6463.6985","","5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531777","","127","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","columbus","CMH","false","false","38","35-44","not married, no children","2.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","72.0000000000000000","484.38649753503216","Short-Haul Flyer (<500 miles)","614","144.52","758.52","","8","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531789","","116","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","san francisco","SFO","true","false","40","35-44","married, no children","4.0000000000000000","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","104.0000000000000000","1976.14889674469","Medium-Haul Flyer (500-2000 miles)","1829","1678.15","3507.15","","8.333333333333334","Early Booker","Business Traveler","No Cancellation Fees"
"531795","","84","8","0","0.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","san francisco","SFO","false","false","69","65+","not married, no children","12.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","312.0000000000000000","1446.09355230598","Medium-Haul Flyer (500-2000 miles)","1066","472.69","1538.69","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531803","","93","8","0","1","","","No Cancellation/nothing booked","nothing booked","F","usa","detroit","YIP","false","false","23","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531807","","163","9","0","1.5555555555555556","","","No Cancellation/nothing booked","Solo traveler","F","usa","phoenix","LUF","false","false","36","35-44","not married, no children","2.6666666666666667","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","96.0000000000000000","1876.2358316807456","Medium-Haul Flyer (500-2000 miles)","1247","1590.53","2837.53","","8.666666666666666","Early Booker","Business Traveler","No Cancellation Fees"
"531824","","194","9","0","2.2222222222222223","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","denver","DEN","false","false","31","25-34","not married, no children","1.00000000000000000000","1.2500000000000000","0.75000000000000000000","4","Casual Traveler","54.0000000000000000","1152.9280384016124","Medium-Haul Flyer (500-2000 miles)","1360","2632.75","3992.75","","8.25","Early Booker","Business Traveler","No Cancellation Fees"
"531834","","69","8","0","0.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","los angeles","LAX","false","false","17","16-24","not married, no children","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","48.0000000000000000","2078.3011683561335","Long-Haul Flyer (>2000 miles)","148","490.71","638.71","","5","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531844","","114","8","0","1.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","columbus","LCK","false","true","26","25-34","not married, children","3.0000000000000000","1.00000000000000000000","0.00000000000000000000","1","Low Freqent Traveler","120.0000000000000000","290.01676255609993","Short-Haul Flyer (<500 miles)","3084","82.04","3166.04","","5","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"531847","","154","8","0","1.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","miami","OPF","true","false","65","Unknown","married, no children","3.5000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","108.0000000000000000","1041.061543908093","Medium-Haul Flyer (500-2000 miles)","1640","603.05","2243.05","","9","Early Booker","Business Traveler","No Cancellation Fees"
"531857","","142","9","0","1.4444444444444444","","","No Cancellation/nothing booked","Solo traveler","F","usa","philadelphia","PHL","false","false","20","16-24","not married, no children","4.5000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","48.0000000000000000","1465.3708066253002","Medium-Haul Flyer (500-2000 miles)","1072","698.90","1770.90","","10.5","Early Booker","Next-Gen Wanderer","Free Hotel Meal"
"531868","","151","8","0","1.75","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","toronto","YTZ","true","true","58","55-64","married, children","1.3333333333333333","1.3333333333333333","0.33333333333333333333","3","Casual Traveler","72.0000000000000000","1391.3012307171673","Medium-Haul Flyer (500-2000 miles)","1640.0","2618.878","4258.878","","9.666666666666666","Early Booker","Family Traveler","Free Hotel Meal"
"531884","","107","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","chicago","UGN","true","true","50","45-54","married, children","8.5000000000000000","1.00000000000000000000","0.33333333333333333333","4","Casual Traveler","168.0000000000000000","1127.482980992468","Medium-Haul Flyer (500-2000 miles)","7207","980.524","8187.524","High Spender","7","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"531921","","165","9","0","1.7777777777777777","","","No Cancellation/nothing booked","Solo traveler","F","canada","saskatoon","YXE","false","false","45","45-54","not married, no children","4.5000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","72.0000000000000000","434.9815927170601","Short-Haul Flyer (<500 miles)","1166","122.54","1288.54","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531926","","152","8","0","2","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san diego","NZY","false","false","28","25-34","not married, no children","","","0.50000000000000000000","2","Casual Traveler","48.0000000000000000","1562.2666936497403","Medium-Haul Flyer (500-2000 miles)","0","5143.253","5143.253","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
